Trade #,Type,Signal,Date/Time,Price USDT,Contracts,Profit USDT,Profit %,Cum. Profit USDT,Cum. Profit %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %
11,Exit Long,Exit,2020-05-05 08:00,8881.1,0.11793,13.40,1.3,247.65,1.3,40.12,3.88,29.07,2.81
11,Entry Long,Long,2020-05-03 08:00,8767.5,0.11793,13.40,1.3,247.65,1.3,40.12,3.88,29.07,2.81
10,Exit Long,Exit,2020-05-03 05:00,9046.1,0.114323,48.29,4.9,234.25,4.9,65.32,6.63,0.75,0.08
10,Entry Long,Long,2020-04-30 17:00,8623.7,0.114323,48.29,4.9,234.25,4.9,65.32,6.63,0.75,0.08
9,Exit Long,Exit,2020-04-30 08:00,8824.7,0.111698,127.41,14.85,185.96,14.84,197.92,23.06,1.84,0.21
9,Entry Long,Long,2020-04-28 08:00,7684.0,0.111698,127.41,14.85,185.96,14.84,197.92,23.06,1.84,0.21
8,Exit Long,Exit,2020-04-27 11:00,7660.9,0.112093,14.46,1.71,58.55,1.71,29.27,3.47,4.70,0.56
8,Entry Long,Long,2020-04-25 23:00,7531.9,0.112093,14.46,1.71,58.55,1.71,29.27,3.47,4.70,0.56
7,Exit Long,Exit,2020-04-23 02:00,7079.0,0.119236,-3.41,-0.4,44.09,-0.4,12.32,1.45,42.41,5
7,Entry Long,Long,2020-04-19 08:00,7107.6,0.119236,-3.41,-0.4,44.09,-0.4,12.32,1.45,42.41,5
6,Exit Long,Exit,2020-04-19 02:00,7146.1,0.118597,3.07,0.36,47.50,0.36,6.39,0.76,2.00,0.24
6,Entry Long,Long,2020-04-18 23:00,7120.2,0.118597,3.07,0.36,47.50,0.36,6.39,0.76,2.00,0.24
5,Exit Long,Exit,2020-04-17 11:00,7042.2,0.119926,31.04,3.82,44.43,3.82,48.34,5.94,36.88,4.53
5,Entry Long,Long,2020-04-15 05:00,6783.4,0.119926,31.04,3.82,44.43,3.82,48.34,5.94,36.88,4.53
4,Exit Long,Exit,2020-04-14 17:00,6868.4,0.118466,17.31,2.17,13.39,2.17,29.84,3.75,14.49,1.82
4,Entry Long,Long,2020-04-12 20:00,6722.3,0.118466,17.31,2.17,13.39,2.17,29.84,3.75,14.49,1.82
3,Exit Long,Exit,2020-04-12 17:00,6901.6,0.115322,-24.87,-3.03,-3.92,-3.03,34.90,4.25,43.50,5.3
3,Entry Long,Long,2020-04-07 14:00,7117.3,0.115322,-24.87,-3.03,-3.92,-3.03,34.90,4.25,43.50,5.3
2,Exit Long,ExitSL=true,2020-02-25 19:00,9204.0,0.089216,-56.16,-6.4,20.96,-6.4,59.15,6.74,64.85,7.39
2,Entry Long,Long,2020-02-09 22:00,9833.5,0.089216,-56.16,-6.4,20.96,-6.4,59.15,6.74,64.85,7.39
1,Exit Long,Exit,2020-02-09 07:00,10081.9,0.087,77.12,9.64,77.12,9.64,83.91,10.49,1.37,0.17
1,Entry Long,Long,2020-02-04 16:00,9195.5,0.087,77.12,9.64,77.12,9.64,83.91,10.49,1.37,0.17
