Trade #,Type,Signal,Date/Time,Price USDT,Contracts,Profit USDT,Profit %,Cum. Profit USDT,Cum. Profit %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %
1,Entry Long,long,2020-01-02 22:00,7218.0,1,117.10,1.62,117.10,0.12,179.70,2.49,24.50,0.34
1,Exit Long,Close entry(s) order long,2020-01-04 04:00,7335.1,1,117.10,1.62,117.10,0.12,179.70,2.49,24.50,0.34
2,Entry Long,long,2020-01-04 13:00,7343.8,1,15.90,0.22,133.00,0.02,146.20,1.99,23.10,0.31
2,Exit Long,Close entry(s) order long,2020-01-05 16:00,7359.7,1,15.90,0.22,133.00,0.02,146.20,1.99,23.10,0.31
3,Entry Long,long,2020-01-05 19:00,7548.9,1,533.70,7.07,666.70,0.53,909.10,12.04,58.10,0.77
3,Exit Long,Close entry(s) order long,2020-01-08 10:00,8082.6,1,533.70,7.07,666.70,0.53,909.10,12.04,58.10,0.77
4,Entry Long,long,2020-01-10 07:00,7979.2,1,75.60,0.95,742.30,0.08,276.10,3.46,64.40,0.81
4,Exit Long,Close entry(s) order long,2020-01-11 07:00,8054.8,1,75.60,0.95,742.30,0.08,276.10,3.46,64.40,0.81
5,Entry Long,long,2020-01-12 01:00,8138.5,1,-27.00,-0.33,715.30,-0.03,28.70,0.35,39.50,0.49
5,Exit Long,Close entry(s) order long,2020-01-12 04:00,8111.5,1,-27.00,-0.33,715.30,-0.03,28.70,0.35,39.50,0.49
6,Entry Long,long,2020-01-12 07:00,8139.7,1,-44.30,-0.54,671.00,-0.04,58.60,0.72,63.00,0.77
6,Exit Long,Close entry(s) order long,2020-01-12 22:00,8095.4,1,-44.30,-0.54,671.00,-0.04,58.60,0.72,63.00,0.77
7,Entry Long,long,2020-01-13 16:00,8107.8,1,532.90,6.57,1203.90,0.53,792.20,9.77,0,0
7,Exit Long,Close entry(s) order long,2020-01-15 01:00,8640.7,1,532.90,6.57,1203.90,0.53,792.20,9.77,0,0
8,Entry Long,long,2020-01-15 10:00,8795.3,1,-93.30,-1.06,1110.60,-0.09,76.90,0.87,201.60,2.29
8,Exit Long,Close entry(s) order long,2020-01-15 22:00,8702.0,1,-93.30,-1.06,1110.60,-0.09,76.90,0.87,201.60,2.29
9,Entry Long,long,2020-01-16 13:00,8745.2,1,168.30,1.92,1278.90,0.17,285.00,3.26,71.30,0.82
9,Exit Long,Close entry(s) order long,2020-01-17 16:00,8913.5,1,168.30,1.92,1278.90,0.17,285.00,3.26,71.30,0.82
10,Entry Long,long,2020-01-17 19:00,8921.3,1,-73.30,-0.82,1205.60,-0.07,28.00,0.31,107.00,1.2
10,Exit Long,Close entry(s) order long,2020-01-17 22:00,8848.0,1,-73.30,-0.82,1205.60,-0.07,28.00,0.31,107.00,1.2
11,Entry Long,long,2020-01-18 10:00,8905.2,1,-224.40,-2.52,981.20,-0.22,292.60,3.29,365.20,4.1
11,Exit Long,Close entry(s) order long,2020-01-19 04:00,8680.8,1,-224.40,-2.52,981.20,-0.22,292.60,3.29,365.20,4.1
12,Entry Long,long,2020-01-20 04:00,8616.8,1,39.90,0.46,1021.10,0.04,133.70,1.55,87.60,1.02
12,Exit Long,Close entry(s) order long,2020-01-21 07:00,8656.7,1,39.90,0.46,1021.10,0.04,133.70,1.55,87.60,1.02
13,Entry Long,long,2020-01-21 13:00,8718.4,1,-62.40,-0.72,958.70,-0.06,93.20,1.07,86.40,0.99
13,Exit Long,Close entry(s) order long,2020-01-22 07:00,8656.0,1,-62.40,-0.72,958.70,-0.06,93.20,1.07,86.40,0.99
14,Entry Long,long,2020-01-24 04:00,8413.6,1,-84.80,-1.01,873.90,-0.08,110.90,1.32,137.80,1.64
14,Exit Long,Close entry(s) order long,2020-01-24 22:00,8328.8,1,-84.80,-1.01,873.90,-0.08,110.90,1.32,137.80,1.64
15,Entry Long,long,2020-01-25 16:00,8341.2,1,-15.60,-0.19,858.30,-0.02,9.90,0.12,40.40,0.48
15,Exit Long,Close entry(s) order long,2020-01-25 19:00,8325.6,1,-15.60,-0.19,858.30,-0.02,9.90,0.12,40.40,0.48
16,Entry Long,long,2020-01-25 22:00,8377.8,1,605.20,7.22,1463.50,0.6,808.00,9.64,30.00,0.36
16,Exit Long,Close entry(s) order long,2020-01-28 10:00,8983.0,1,605.20,7.22,1463.50,0.6,808.00,9.64,30.00,0.36
17,Entry Long,long,2020-01-28 16:00,9375.5,1,-70.80,-0.76,1392.70,-0.07,69.70,0.74,138.80,1.48
17,Exit Long,Close entry(s) order long,2020-01-29 16:00,9304.7,1,-70.80,-0.76,1392.70,-0.07,69.70,0.74,138.80,1.48
18,Entry Long,long,2020-01-30 07:00,9350.2,1,25.00,0.27,1417.70,0.02,284.80,3.05,119.20,1.27
18,Exit Long,Close entry(s) order long,2020-01-31 01:00,9375.2,1,25.00,0.27,1417.70,0.02,284.80,3.05,119.20,1.27
19,Entry Long,long,2020-01-31 19:00,9440.9,1,-56.60,-0.6,1361.10,-0.06,13.00,0.14,140.90,1.49
19,Exit Long,Close entry(s) order long,2020-02-01 10:00,9384.3,1,-56.60,-0.6,1361.10,-0.06,13.00,0.14,140.90,1.49
20,Entry Long,long,2020-02-02 01:00,9364.2,1,14.30,0.15,1375.40,0.01,235.80,2.52,66.50,0.71
20,Exit Long,Close entry(s) order long,2020-02-02 19:00,9378.5,1,14.30,0.15,1375.40,0.01,235.80,2.52,66.50,0.71
1,Entry Long,Long,2020-02-04 16:00,9195.5,0.087,77.12,9.64,77.12,9.64,83.91,10.49,1.37,0.17
21,Entry Long,long,2020-02-04 19:00,9224.0,1,550.60,5.97,1926.00,0.54,639.20,6.93,16.90,0.18
21,Exit Long,Close entry(s) order long,2020-02-07 01:00,9774.6,1,550.60,5.97,1926.00,0.54,639.20,6.93,16.90,0.18
22,Entry Long,long,2020-02-07 04:00,9807.1,1,-60.90,-0.62,1865.10,-0.06,39.00,0.4,69.00,0.7
22,Exit Long,Close entry(s) order long,2020-02-07 13:00,9746.2,1,-60.90,-0.62,1865.10,-0.06,39.00,0.4,69.00,0.7
23,Entry Long,long,2020-02-08 04:00,9810.1,1,23.40,0.24,1888.50,0.02,382.80,3.9,53.80,0.55
1,Exit Long,Exit,2020-02-09 07:00,10081.9,0.087,77.12,9.64,77.12,9.64,83.91,10.49,1.37,0.17
2,Entry Long,Long,2020-02-09 22:00,9833.5,0.089216,-56.16,-6.4,20.96,-6.4,59.15,6.74,64.85,7.39
23,Exit Long,Close entry(s) order long,2020-02-09 22:00,9833.5,1,23.40,0.24,1888.50,0.02,382.80,3.9,53.80,0.55
24,Entry Long,long,2020-02-11 07:00,9855.5,1,298.50,3.03,2187.00,0.29,634.90,6.44,0,0
24,Exit Long,Close entry(s) order long,2020-02-13 04:00,10154.0,1,298.50,3.03,2187.00,0.29,634.90,6.44,0,0
25,Entry Long,long,2020-02-14 07:00,10236.6,1,14.00,0.14,2201.00,0.01,138.40,1.35,36.60,0.36
25,Exit Long,Close entry(s) order long,2020-02-15 01:00,10250.6,1,14.00,0.14,2201.00,0.01,138.40,1.35,36.60,0.36
26,Entry Long,long,2020-02-16 04:00,9919.4,1,-27.70,-0.28,2173.30,-0.03,50.30,0.51,63.60,0.64
26,Exit Long,Close entry(s) order long,2020-02-16 07:00,9891.7,1,-27.70,-0.28,2173.30,-0.03,50.30,0.51,63.60,0.64
27,Entry Long,long,2020-02-16 19:00,9840.4,1,-243.00,-2.47,1930.30,-0.24,8.30,0.08,260.40,2.65
27,Exit Long,Close entry(s) order long,2020-02-17 04:00,9597.4,1,-243.00,-2.47,1930.30,-0.24,8.30,0.08,260.40,2.65
28,Entry Long,long,2020-02-17 19:00,9711.7,1,438.20,4.51,2368.50,0.43,539.50,5.56,121.70,1.25
28,Exit Long,Close entry(s) order long,2020-02-19 13:00,10149.9,1,438.20,4.51,2368.50,0.43,539.50,5.56,121.70,1.25
29,Entry Long,long,2020-02-20 16:00,9597.3,1,13.10,0.14,2381.60,0.01,157.60,1.64,124.50,1.3
29,Exit Long,Close entry(s) order long,2020-02-21 22:00,9610.4,1,13.10,0.14,2381.60,0.01,157.60,1.64,124.50,1.3
30,Entry Long,long,2020-02-22 10:00,9653.3,1,87.60,0.91,2469.20,0.09,334.60,3.47,53.30,0.55
30,Exit Long,Close entry(s) order long,2020-02-23 19:00,9740.9,1,87.60,0.91,2469.20,0.09,334.60,3.47,53.30,0.55
2,Exit Long,ExitSL=true,2020-02-25 19:00,9204.0,0.089216,-56.16,-6.4,20.96,-6.4,59.15,6.74,64.85,7.39
31,Entry Long,long,2020-02-27 07:00,8856.5,1,-75.40,-0.85,2393.80,-0.07,114.70,1.3,181.80,2.05
31,Exit Long,Close entry(s) order long,2020-02-27 22:00,8781.1,1,-75.40,-0.85,2393.80,-0.07,114.70,1.3,181.80,2.05
32,Entry Long,long,2020-02-28 19:00,8708.4,1,-57.90,-0.66,2335.90,-0.06,80.50,0.92,132.50,1.52
32,Exit Long,Close entry(s) order long,2020-02-29 10:00,8650.5,1,-57.90,-0.66,2335.90,-0.06,80.50,0.92,132.50,1.52
33,Entry Long,long,2020-03-01 22:00,8658.3,1,115.40,1.33,2451.30,0.11,305.10,3.52,53.20,0.61
33,Exit Long,Close entry(s) order long,2020-03-03 01:00,8773.7,1,115.40,1.33,2451.30,0.11,305.10,3.52,53.20,0.61
34,Entry Long,long,2020-03-03 22:00,8838.2,1,-115.30,-1.3,2336.00,-0.11,8.90,0.1,182.50,2.06
34,Exit Long,Close entry(s) order long,2020-03-04 10:00,8722.9,1,-115.30,-1.3,2336.00,-0.11,8.90,0.1,182.50,2.06
35,Entry Long,long,2020-03-04 19:00,8918.1,1,152.80,1.71,2488.80,0.15,250.60,2.81,60.00,0.67
35,Exit Long,Close entry(s) order long,2020-03-06 07:00,9070.9,1,152.80,1.71,2488.80,0.15,250.60,2.81,60.00,0.67
36,Entry Long,long,2020-03-06 10:00,9075.1,1,2.30,0.03,2491.10,0,68.10,0.75,14.60,0.16
36,Exit Long,Close entry(s) order long,2020-03-06 22:00,9077.4,1,2.30,0.03,2491.10,0,68.10,0.75,14.60,0.16
37,Entry Long,long,2020-03-07 01:00,9104.9,1,-181.60,-1.99,2309.50,-0.18,80.00,0.88,315.10,3.46
37,Exit Long,Close entry(s) order long,2020-03-07 10:00,8923.3,1,-181.60,-1.99,2309.50,-0.18,80.00,0.88,315.10,3.46
38,Entry Long,long,2020-03-09 20:00,7856.7,1,38.70,0.49,2348.20,0.04,290.40,3.7,119.80,1.52
38,Exit Long,Close entry(s) order long,2020-03-10 17:00,7895.4,1,38.70,0.49,2348.20,0.04,290.40,3.7,119.80,1.52
39,Entry Long,long,2020-03-11 17:00,7933.2,1,-286.50,-3.61,2061.70,-0.28,27.20,0.34,359.50,4.53
39,Exit Long,Close entry(s) order long,2020-03-11 20:00,7646.7,1,-286.50,-3.61,2061.70,-0.28,27.20,0.34,359.50,4.53
40,Entry Long,long,2020-03-13 08:00,5399.4,1,-30.70,-0.57,2031.00,-0.03,295.20,5.47,576.40,10.68
40,Exit Long,Close entry(s) order long,2020-03-14 08:00,5368.7,1,-30.70,-0.57,2031.00,-0.03,295.20,5.47,576.40,10.68
41,Entry Long,long,2020-03-15 05:00,5428.2,1,-242.50,-4.47,1788.50,-0.24,161.80,2.98,247.50,4.56
41,Exit Long,Close entry(s) order long,2020-03-15 14:00,5185.7,1,-242.50,-4.47,1788.50,-0.24,161.80,2.98,247.50,4.56
42,Entry Long,long,2020-03-16 17:00,5028.8,1,144.60,2.88,1933.10,0.14,503.20,10.01,102.70,2.04
42,Exit Long,Close entry(s) order long,2020-03-18 02:00,5173.4,1,144.60,2.88,1933.10,0.14,503.20,10.01,102.70,2.04
43,Entry Long,long,2020-03-18 17:00,5394.0,1,573.10,10.62,2506.20,0.56,1507.70,27.95,139.60,2.59
43,Exit Long,Close entry(s) order long,2020-03-20 14:00,5967.1,1,573.10,10.62,2506.20,0.56,1507.70,27.95,139.60,2.59
44,Entry Long,long,2020-03-21 08:00,6180.5,1,-112.70,-1.82,2393.50,-0.11,79.50,1.29,128.50,2.08
44,Exit Long,Close entry(s) order long,2020-03-21 11:00,6067.8,1,-112.70,-1.82,2393.50,-0.11,79.50,1.29,128.50,2.08
45,Entry Long,long,2020-03-21 14:00,6326.2,1,-266.00,-4.2,2127.50,-0.26,124.70,1.97,421.80,6.67
45,Exit Long,Close entry(s) order long,2020-03-22 08:00,6060.2,1,-266.00,-4.2,2127.50,-0.26,124.70,1.97,421.80,6.67
46,Entry Long,long,2020-03-23 08:00,6223.0,1,372.70,5.99,2500.20,0.36,604.20,9.71,65.50,1.05
46,Exit Long,Close entry(s) order long,2020-03-24 20:00,6595.7,1,372.70,5.99,2500.20,0.36,604.20,9.71,65.50,1.05
47,Entry Long,long,2020-03-24 23:00,6704.4,1,-183.90,-2.74,2316.30,-0.18,245.90,3.67,275.10,4.1
47,Exit Long,Close entry(s) order long,2020-03-25 05:00,6520.5,1,-183.90,-2.74,2316.30,-0.18,245.90,3.67,275.10,4.1
48,Entry Long,long,2020-03-25 23:00,6625.1,1,-10.60,-0.16,2305.70,-0.01,51.80,0.78,64.90,0.98
48,Exit Long,Close entry(s) order long,2020-03-26 02:00,6614.5,1,-10.60,-0.16,2305.70,-0.01,51.80,0.78,64.90,0.98
49,Entry Long,long,2020-03-26 14:00,6724.9,1,-103.80,-1.54,2201.90,-0.1,118.80,1.77,124.90,1.86
49,Exit Long,Close entry(s) order long,2020-03-27 05:00,6621.1,1,-103.80,-1.54,2201.90,-0.1,118.80,1.77,124.90,1.86
50,Entry Long,long,2020-03-28 17:00,6239.8,1,-96.40,-1.54,2105.50,-0.09,26.20,0.42,168.70,2.7
50,Exit Long,Close entry(s) order long,2020-03-29 08:00,6143.4,1,-96.40,-1.54,2105.50,-0.09,26.20,0.42,168.70,2.7
51,Entry Long,long,2020-03-30 02:00,6272.9,1,117.00,1.87,2222.50,0.11,327.10,5.21,33.80,0.54
51,Exit Long,Close entry(s) order long,2020-03-31 05:00,6389.9,1,117.00,1.87,2222.50,0.11,327.10,5.21,33.80,0.54
52,Entry Long,long,2020-03-31 14:00,6466.4,1,-147.50,-2.28,2075.00,-0.14,14.90,0.23,215.40,3.33
52,Exit Long,Close entry(s) order long,2020-03-31 20:00,6318.9,1,-147.50,-2.28,2075.00,-0.14,14.90,0.23,215.40,3.33
53,Entry Long,long,2020-04-01 17:00,6642.7,1,168.10,2.53,2243.10,0.16,560.30,8.43,101.70,1.53
53,Exit Long,Close entry(s) order long,2020-04-02 20:00,6810.8,1,168.10,2.53,2243.10,0.16,560.30,8.43,101.70,1.53
54,Entry Long,long,2020-04-03 08:00,6789.2,1,-73.00,-1.08,2170.10,-0.07,33.70,0.5,184.70,2.72
54,Exit Long,Close entry(s) order long,2020-04-03 11:00,6716.2,1,-73.00,-1.08,2170.10,-0.07,33.70,0.5,184.70,2.72
55,Entry Long,long,2020-04-04 11:00,6776.1,1,5.60,0.08,2175.70,0.01,237.20,3.5,62.00,0.91
55,Exit Long,Close entry(s) order long,2020-04-05 02:00,6781.7,1,5.60,0.08,2175.70,0.01,237.20,3.5,62.00,0.91
56,Entry Long,long,2020-04-05 20:00,6826.9,1,522.80,7.66,2698.50,0.51,633.00,9.27,1.10,0.02
56,Exit Long,Close entry(s) order long,2020-04-07 11:00,7349.7,1,522.80,7.66,2698.50,0.51,633.00,9.27,1.10,0.02
3,Entry Long,Long,2020-04-07 14:00,7117.3,0.115322,-24.87,-3.03,-3.92,-3.03,34.90,4.25,43.50,5.3
57,Entry Long,long,2020-04-07 23:00,7410.8,1,-226.20,-3.05,2472.30,-0.22,9.10,0.12,559.80,7.55
57,Exit Long,Close entry(s) order long,2020-04-09 05:00,7184.6,1,-226.20,-3.05,2472.30,-0.22,9.10,0.12,559.80,7.55
58,Entry Long,long,2020-04-09 08:00,7322.7,1,-369.40,-5.04,2102.90,-0.36,0.80,0.01,422.70,5.77
58,Exit Long,Close entry(s) order long,2020-04-09 23:00,6953.3,1,-369.40,-5.04,2102.90,-0.36,0.80,0.01,422.70,5.77
59,Entry Long,long,2020-04-10 23:00,6923.3,1,-138.40,-2,1964.50,-0.14,8.10,0.12,145.90,2.11
59,Exit Long,Close entry(s) order long,2020-04-11 11:00,6784.9,1,-138.40,-2,1964.50,-0.14,8.10,0.12,145.90,2.11
60,Entry Long,long,2020-04-12 02:00,6828.2,1,-105.90,-1.55,1858.60,-0.1,352.20,5.16,257.20,3.77
3,Exit Long,Exit,2020-04-12 17:00,6901.6,0.115322,-24.87,-3.03,-3.92,-3.03,34.90,4.25,43.50,5.3
4,Entry Long,Long,2020-04-12 20:00,6722.3,0.118466,17.31,2.17,13.39,2.17,29.84,3.75,14.49,1.82
60,Exit Long,Close entry(s) order long,2020-04-12 20:00,6722.3,1,-105.90,-1.55,1858.60,-0.1,352.20,5.16,257.20,3.77
61,Entry Long,long,2020-04-13 14:00,6810.7,1,36.50,0.54,1895.10,0.04,163.50,2.4,50.70,0.74
4,Exit Long,Exit,2020-04-14 17:00,6868.4,0.118466,17.31,2.17,13.39,2.17,29.84,3.75,14.49,1.82
61,Exit Long,Close entry(s) order long,2020-04-15 02:00,6847.2,1,36.50,0.54,1895.10,0.04,163.50,2.4,50.70,0.74
5,Entry Long,Long,2020-04-15 05:00,6783.4,0.119926,31.04,3.82,44.43,3.82,48.34,5.94,36.88,4.53
62,Entry Long,long,2020-04-16 02:00,7046.5,1,25.80,0.37,1920.90,0.03,140.00,1.99,129.40,1.84
62,Exit Long,Close entry(s) order long,2020-04-17 05:00,7072.3,1,25.80,0.37,1920.90,0.03,140.00,1.99,129.40,1.84
5,Exit Long,Exit,2020-04-17 11:00,7042.2,0.119926,31.04,3.82,44.43,3.82,48.34,5.94,36.88,4.53
63,Entry Long,long,2020-04-17 20:00,7081.2,1,64.90,0.92,1985.80,0.06,209.80,2.96,25.70,0.36
6,Entry Long,Long,2020-04-18 23:00,7120.2,0.118597,3.07,0.36,47.50,0.36,6.39,0.76,2.00,0.24
6,Exit Long,Exit,2020-04-19 02:00,7146.1,0.118597,3.07,0.36,47.50,0.36,6.39,0.76,2.00,0.24
63,Exit Long,Close entry(s) order long,2020-04-19 02:00,7146.1,1,64.90,0.92,1985.80,0.06,209.80,2.96,25.70,0.36
7,Entry Long,Long,2020-04-19 08:00,7107.6,0.119236,-3.41,-0.4,44.09,-0.4,12.32,1.45,42.41,5
64,Entry Long,long,2020-04-19 20:00,7174.6,1,-208.10,-2.9,1777.70,-0.2,36.30,0.51,221.70,3.09
64,Exit Long,Close entry(s) order long,2020-04-20 05:00,6966.5,1,-208.10,-2.9,1777.70,-0.2,36.30,0.51,221.70,3.09
65,Entry Long,long,2020-04-21 11:00,6897.1,1,601.10,8.72,2378.80,0.59,846.30,12.27,78.30,1.14
7,Exit Long,Exit,2020-04-23 02:00,7079.0,0.119236,-3.41,-0.4,44.09,-0.4,12.32,1.45,42.41,5
65,Exit Long,Close entry(s) order long,2020-04-24 08:00,7498.2,1,601.10,8.72,2378.80,0.59,846.30,12.27,78.30,1.14
66,Entry Long,long,2020-04-24 23:00,7562.5,1,-19.40,-0.26,2359.40,-0.02,137.50,1.82,84.10,1.11
66,Exit Long,Close entry(s) order long,2020-04-25 17:00,7543.1,1,-19.40,-0.26,2359.40,-0.02,137.50,1.82,84.10,1.11
8,Entry Long,Long,2020-04-25 23:00,7531.9,0.112093,14.46,1.71,58.55,1.71,29.27,3.47,4.70,0.56
67,Entry Long,long,2020-04-26 05:00,7659.0,1,1.90,0.02,2361.30,0,134.00,1.75,169.00,2.21
8,Exit Long,Exit,2020-04-27 11:00,7660.9,0.112093,14.46,1.71,58.55,1.71,29.27,3.47,4.70,0.56
67,Exit Long,Close entry(s) order long,2020-04-27 11:00,7660.9,1,1.90,0.02,2361.30,0,134.00,1.75,169.00,2.21
68,Entry Long,long,2020-04-27 17:00,7772.2,1,-88.20,-1.13,2273.10,-0.09,4.10,0.05,111.50,1.43
9,Entry Long,Long,2020-04-28 08:00,7684.0,0.111698,127.41,14.85,185.96,14.84,197.92,23.06,1.84,0.21
68,Exit Long,Close entry(s) order long,2020-04-28 08:00,7684.0,1,-88.20,-1.13,2273.10,-0.09,4.10,0.05,111.50,1.43
69,Entry Long,long,2020-04-28 14:00,7724.4,1,1100.30,14.24,3373.40,1.08,1731.50,22.42,17.40,0.23
9,Exit Long,Exit,2020-04-30 08:00,8824.7,0.111698,127.41,14.85,185.96,14.84,197.92,23.06,1.84,0.21
69,Exit Long,Close entry(s) order long,2020-04-30 08:00,8824.7,1,1100.30,14.24,3373.40,1.08,1731.50,22.42,17.40,0.23
10,Entry Long,Long,2020-04-30 17:00,8623.7,0.114323,48.29,4.9,234.25,4.9,65.32,6.63,0.75,0.08
70,Entry Long,long,2020-05-01 02:00,8791.5,1,34.90,0.4,3408.30,0.03,264.10,3,166.20,1.89
70,Exit Long,Close entry(s) order long,2020-05-01 17:00,8826.4,1,34.90,0.4,3408.30,0.03,264.10,3,166.20,1.89
71,Entry Long,long,2020-05-02 05:00,8835.2,1,-67.70,-0.77,3340.60,-0.07,359.90,4.07,92.80,1.05
10,Exit Long,Exit,2020-05-03 05:00,9046.1,0.114323,48.29,4.9,234.25,4.9,65.32,6.63,0.75,0.08
11,Entry Long,Long,2020-05-03 08:00,8767.5,0.11793,13.40,1.3,247.65,1.3,40.12,3.88,29.07,2.81
71,Exit Long,Close entry(s) order long,2020-05-03 08:00,8767.5,1,-67.70,-0.77,3340.60,-0.07,359.90,4.07,92.80,1.05
72,Entry Long,long,2020-05-04 11:00,8800.2,1,80.90,0.92,3421.50,0.08,307.50,3.49,44.20,0.5
11,Exit Long,Exit,2020-05-05 08:00,8881.1,0.11793,13.40,1.3,247.65,1.3,40.12,3.88,29.07,2.81
72,Exit Long,Close entry(s) order long,2020-05-05 08:00,8881.1,1,80.90,0.92,3421.50,0.08,307.50,3.49,44.20,0.5
73,Entry Long,long,2020-05-05 20:00,8970.5,1,827.30,9.22,4248.80,0.8,1079.30,12.03,11.20,0.12
73,Exit Long,Close entry(s) order long,2020-05-08 17:00,9797.8,1,827.30,9.22,4248.80,0.8,1079.30,12.03,11.20,0.12
12,Entry Long,Long,2020-05-09 02:00,9678.1,0.108249,-109.99,-10.5,137.66,-10.5,12.42,1.19,181.65,17.34
12,Exit Long,ExitSL=true,2020-05-09 20:00,8662.0,0.108249,-109.99,-10.5,137.66,-10.5,12.42,1.19,181.65,17.34
13,Entry Long,Long,2020-05-09 23:00,8622.9,0.108737,20.40,2.18,158.05,2.18,58.52,6.24,46.13,4.92
74,Entry Long,long,2020-05-10 17:00,8724.7,1,-219.80,-2.52,4029.00,-0.21,436.40,5,339.60,3.89
74,Exit Long,Close entry(s) order long,2020-05-11 11:00,8504.9,1,-219.80,-2.52,4029.00,-0.21,436.40,5,339.60,3.89
75,Entry Long,long,2020-05-12 02:00,8746.8,1,744.10,8.51,4773.10,0.72,1185.00,13.55,84.80,0.97
13,Exit Long,Exit,2020-05-12 17:00,8810.5,0.108737,20.40,2.18,158.05,2.18,58.52,6.24,46.13,4.92
75,Exit Long,Close entry(s) order long,2020-05-14 20:00,9490.9,1,744.10,8.51,4773.10,0.72,1185.00,13.55,84.80,0.97
14,Entry Long,Long,2020-05-15 11:00,9478.4,0.101076,20.32,2.12,178.37,2.12,40.66,4.24,36.09,3.77
76,Entry Long,long,2020-05-16 02:00,9426.2,1,-42.50,-0.45,4730.60,-0.04,104.80,1.11,160.60,1.7
76,Exit Long,Close entry(s) order long,2020-05-16 14:00,9383.7,1,-42.50,-0.45,4730.60,-0.04,104.80,1.11,160.60,1.7
77,Entry Long,long,2020-05-16 20:00,9513.5,1,78.90,0.83,4809.50,0.08,432.80,4.55,58.60,0.62
14,Exit Long,Exit,2020-05-17 17:00,9679.4,0.101076,20.32,2.12,178.37,2.12,40.66,4.24,36.09,3.77
77,Exit Long,Close entry(s) order long,2020-05-18 02:00,9592.4,1,78.90,0.83,4809.50,0.08,432.80,4.55,58.60,0.62
15,Entry Long,Long,2020-05-18 11:00,9626.1,0.101636,-62.91,-6.43,115.46,-6.43,27.34,2.79,68.72,7.02
78,Entry Long,long,2020-05-19 02:00,9805.1,1,-267.50,-2.73,4542.00,-0.26,90.00,0.92,483.40,4.93
78,Exit Long,Close entry(s) order long,2020-05-20 11:00,9537.6,1,-267.50,-2.73,4542.00,-0.26,90.00,0.92,483.40,4.93
15,Exit Long,ExitSL=true,2020-05-21 11:00,9007.1,0.101636,-62.91,-6.43,115.46,-6.43,27.34,2.79,68.72,7.02
16,Entry Long,Long,2020-05-21 14:00,9055.1,0.101097,11.81,1.29,127.27,1.29,25.48,2.78,12.09,1.32
79,Entry Long,long,2020-05-22 05:00,9166.5,1,5.40,0.06,4547.40,0.01,140.60,1.53,80.50,0.88
16,Exit Long,Exit,2020-05-23 05:00,9171.9,0.101097,11.81,1.29,127.27,1.29,25.48,2.78,12.09,1.32
79,Exit Long,Close entry(s) order long,2020-05-23 05:00,9171.9,1,5.40,0.06,4547.40,0.01,140.60,1.53,80.50,0.88
80,Entry Long,long,2020-05-23 20:00,9197.7,1,-77.20,-0.84,4470.20,-0.07,97.30,1.06,97.70,1.06
17,Entry Long,Long,2020-05-24 05:00,9120.5,0.10166,-25.47,-2.75,101.80,-2.75,5.68,0.61,49.09,5.29
80,Exit Long,Close entry(s) order long,2020-05-24 05:00,9120.5,1,-77.20,-0.84,4470.20,-0.07,97.30,1.06,97.70,1.06
81,Entry Long,long,2020-05-25 11:00,8893.6,1,-76.60,-0.86,4393.60,-0.07,115.00,1.29,106.30,1.2
17,Exit Long,Exit,2020-05-26 05:00,8870.0,0.10166,-25.47,-2.75,101.80,-2.75,5.68,0.61,49.09,5.29
18,Entry Long,Long,2020-05-26 08:00,8817.0,0.102272,59.89,6.64,161.69,6.64,82.36,9.13,11.82,1.31
81,Exit Long,Close entry(s) order long,2020-05-26 08:00,8817.0,1,-76.60,-0.86,4393.60,-0.07,115.00,1.29,106.30,1.2
82,Entry Long,long,2020-05-26 23:00,8877.4,1,525.20,5.92,4918.80,0.5,744.90,8.39,44.20,0.5
18,Exit Long,Exit,2020-05-29 05:00,9402.6,0.102272,59.89,6.64,161.69,6.64,82.36,9.13,11.82,1.31
82,Exit Long,Close entry(s) order long,2020-05-29 05:00,9402.6,1,525.20,5.92,4918.80,0.5,744.90,8.39,44.20,0.5
19,Entry Long,Long,2020-05-29 20:00,9384.8,0.102473,15.70,1.63,177.39,1.63,36.03,3.75,4.74,0.49
83,Entry Long,long,2020-05-29 23:00,9557.4,1,-84.20,-0.88,4834.60,-0.08,179.00,1.87,156.00,1.63
19,Exit Long,Exit,2020-05-31 02:00,9538.0,0.102473,15.70,1.63,177.39,1.63,36.03,3.75,4.74,0.49
20,Entry Long,Long,2020-05-31 08:00,9473.2,0.103174,15.60,1.6,192.99,1.6,92.50,9.46,20.75,2.12
83,Exit Long,Close entry(s) order long,2020-05-31 08:00,9473.2,1,-84.20,-0.88,4834.60,-0.08,179.00,1.87,156.00,1.63
84,Entry Long,long,2020-06-01 02:00,9537.2,1,38.20,0.4,4872.80,0.04,832.50,8.73,139.00,1.46
84,Exit Long,Close entry(s) order long,2020-06-02 08:00,9575.4,1,38.20,0.4,4872.80,0.04,832.50,8.73,139.00,1.46
85,Entry Long,long,2020-06-03 05:00,9614.9,1,81.20,0.84,4954.00,0.08,265.10,2.76,191.00,1.99
20,Exit Long,Exit,2020-06-04 05:00,9624.4,0.103174,15.60,1.6,192.99,1.6,92.50,9.46,20.75,2.12
21,Entry Long,Long,2020-06-05 05:00,9696.1,0.102416,-0.85,-0.09,192.14,-0.09,10.89,1.1,31.76,3.2
